scenario_id,plan_id,rule_id,severity,message,year,month,source_id,actual,limit,excess
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 168.920 t exceeds ZBO modernization capacity 120.0 t in 2038-11,2038,11,,168.919876,120.000000,48.919876
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 175.452 t exceeds ZBO modernization capacity 120.0 t in 2038-12,2038,12,,175.452388,120.000000,55.452388
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 181.505 t exceeds ZBO modernization capacity 120.0 t in 2039-01,2039,1,,181.504899,120.000000,61.504899
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 187.557 t exceeds ZBO modernization capacity 120.0 t in 2039-02,2039,2,,187.557411,120.000000,67.557411
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 193.610 t exceeds ZBO modernization capacity 120.0 t in 2039-03,2039,3,,193.609923,120.000000,73.609923
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 199.662 t exceeds ZBO modernization capacity 120.0 t in 2039-04,2039,4,,199.662434,120.000000,79.662434
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 205.715 t exceeds ZBO modernization capacity 120.0 t in 2039-05,2039,5,,205.714946,120.000000,85.714946
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 211.767 t exceeds ZBO modernization capacity 120.0 t in 2039-06,2039,6,,211.767458,120.000000,91.767458
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 217.820 t exceeds ZBO modernization capacity 120.0 t in 2039-07,2039,7,,217.819970,120.000000,97.819970
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 223.872 t exceeds ZBO modernization capacity 120.0 t in 2039-08,2039,8,,223.872481,120.000000,103.872481
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 229.925 t exceeds ZBO modernization capacity 120.0 t in 2039-09,2039,9,,229.924993,120.000000,109.924993
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 235.978 t exceeds ZBO modernization capacity 120.0 t in 2039-10,2039,10,,235.977505,120.000000,115.977505
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 242.030 t exceeds ZBO modernization capacity 120.0 t in 2039-11,2039,11,,242.030017,120.000000,122.030017
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 248.083 t exceeds ZBO modernization capacity 120.0 t in 2039-12,2039,12,,248.082528,120.000000,128.082528
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 254.583 t exceeds ZBO modernization capacity 120.0 t in 2040-01,2040,1,,254.582533,120.000000,134.582533
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 261.083 t exceeds ZBO modernization capacity 120.0 t in 2040-02,2040,2,,261.082538,120.000000,141.082538
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 267.583 t exceeds ZBO modernization capacity 120.0 t in 2040-03,2040,3,,267.582543,120.000000,147.582543
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 274.083 t exceeds ZBO modernization capacity 120.0 t in 2040-04,2040,4,,274.082547,120.000000,154.082547
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 280.583 t exceeds ZBO modernization capacity 120.0 t in 2040-05,2040,5,,280.582552,120.000000,160.582552
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 287.083 t exceeds ZBO modernization capacity 120.0 t in 2040-06,2040,6,,287.082557,120.000000,167.082557
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 293.583 t exceeds ZBO modernization capacity 120.0 t in 2040-07,2040,7,,293.582562,120.000000,173.582562
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 300.083 t exceeds ZBO modernization capacity 120.0 t in 2040-08,2040,8,,300.082566,120.000000,180.082566
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 306.583 t exceeds ZBO modernization capacity 120.0 t in 2040-09,2040,9,,306.582571,120.000000,186.582571
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 313.083 t exceeds ZBO modernization capacity 120.0 t in 2040-10,2040,10,,313.082576,120.000000,193.082576
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 319.583 t exceeds ZBO modernization capacity 120.0 t in 2040-11,2040,11,,319.582581,120.000000,199.582581
TEAM_LOW_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,hard,end-of-month stock 326.083 t exceeds ZBO modernization capacity 120.0 t in 2040-12,2040,12,,326.082586,120.000000,206.082586
