sample_id,u_demand,u_isru,u_price,demand_increase,isru_reduction,coupled_isru_reduction,price_deviation
78,0.9537055237848868,0.0029087472004258874,0.5922588819006437,0.019074110475697736,5.817494400851775e-05,0.019074110475697736,0.018451776380128737
79,0.051726757958614256,0.7298782690188877,0.6727656853157359,0.0010345351591722852,0.014597565380377755,0.0010345351591722852,0.03455313706314718
80,0.34571281132147547,0.5477154125144843,0.37075374387373183,0.006914256226429509,0.010954308250289686,0.006914256226429509,-0.025849251225253635
81,0.1062961609552232,0.1821489461297906,0.46037867993917325,0.0021259232191044642,0.003642978922595812,0.0021259232191044642,-0.00792426401216535
82,0.40508803284148476,0.6103251116211774,0.38276326288572704,0.008101760656829696,0.012206502232423548,0.008101760656829696,-0.023447347422854592
83,0.9719648176836461,0.735670912246419,0.0288325036959447,0.019439296353672923,0.01471341824492838,0.019439296353672923,-0.09423349926081107
84,0.8619497995391615,0.30443762356134196,0.25668883498670103,0.01723899599078323,0.006088752471226839,0.01723899599078323,-0.048662233002659795
85,0.22470833432340276,0.0493598594113106,0.02761400720737406,0.004494166686468055,0.0009871971882262122,0.004494166686468055,-0.0944771985585252
86,0.11685060971034666,0.5718880314787572,0.8617932483412034,0.0023370121942069334,0.011437760629575145,0.0023370121942069334,0.07235864966824068
87,0.973927479469654,0.6792571183066887,0.9150927092733402,0.01947854958939308,0.013585142366133774,0.01947854958939308,0.08301854185466805
88,0.48793769621690464,0.40752211838549246,0.10763632487472186,0.009758753924338092,0.00815044236770985,0.009758753924338092,-0.07847273502505564
89,0.7649763025958817,0.8110158391372044,0.029388095081477883,0.015299526051917634,0.01622031678274409,0.015299526051917634,-0.09412238098370443
90,0.26652565034600695,0.28696002344344784,0.8265047274709006,0.005330513006920139,0.0057392004688689565,0.005330513006920139,0.06530094549418013
91,0.7979111426326148,0.5674294155398788,0.5963197923373068,0.015958222852652297,0.011348588310797577,0.015958222852652297,0.019263958467461362
92,0.5763469296073975,0.9038862262363019,0.314845038839911,0.011526938592147951,0.018077724524726037,0.011526938592147951,-0.0370309922320178
93,0.9865957436190863,0.8741464245524826,0.45792099377760453,0.019731914872381726,0.01748292849104965,0.019731914872381726,-0.008415801244479094
94,0.8807944967732741,0.24078399927307192,0.7823786364509093,0.017615889935465482,0.004815679985461439,0.017615889935465482,0.05647572729018187
95,0.4194401556815701,0.6100067352629508,0.9987248299371024,0.008388803113631403,0.012200134705259016,0.008388803113631403,0.0997449659874205
96,0.7712146996878662,0.3174030617949465,0.9627014083336151,0.015424293993757323,0.00634806123589893,0.015424293993757323,0.09254028166672301
97,0.37086734039673586,0.07002297432306892,0.7731841996002798,0.007417346807934717,0.0014004594864613785,0.007417346807934717,0.05463683992005597
98,0.898510768226699,0.15605605851773485,0.92941362634893,0.01797021536453398,0.003121121170354697,0.01797021536453398,0.085882725269786
99,0.4806906131849219,0.3352244573611429,0.438258266488727,0.009613812263698437,0.006704489147222859,0.009613812263698437,-0.012348346702254598
100,0.01906486694231002,0.8471655445309512,0.018074857020678348,0.00038129733884620045,0.016943310890619023,0.00038129733884620045,-0.09638502859586434
101,0.5851299270517071,0.4549771740331984,0.7213817368435472,0.011702598541034143,0.009099543480663967,0.011702598541034143,0.044276347368709446
102,0.31866733189776664,0.5096067941130362,0.984393162419747,0.006373346637955333,0.010192135882260724,0.006373346637955333,0.0968786324839494
103,0.07396102986832676,0.013625664118906977,0.6388487382700634,0.0014792205973665352,0.00027251328237813953,0.0014792205973665352,0.027769747654012678
104,0.6220145364209012,0.677093770694499,0.5840731729655001,0.012440290728418025,0.013541875413889981,0.012440290728418025,0.01681463459310002
105,0.015256788518929199,0.47195652814968747,0.8176803497230177,0.000305135770378584,0.00943913056299375,0.000305135770378584,0.06353606994460355
106,0.7754820976954174,0.7436841596517585,0.22925246204817695,0.01550964195390835,0.01487368319303517,0.01550964195390835,-0.05414950759036461
107,0.19044756040505206,0.022739670391785594,0.3216934923216872,0.0038089512081010413,0.00045479340783571186,0.0038089512081010413,-0.03566130153566256
108,0.6278385541368998,0.2460199913692943,0.2696967454969649,0.012556771082737997,0.004920399827385886,0.012556771082737997,-0.04606065090060703
109,0.1457156590956219,0.300760528727695,0.5877886976474637,0.0029143131819124378,0.0060152105745539,0.0029143131819124378,0.017557739529492734
110,0.4057537935876947,0.050923680137773375,0.22341305204882222,0.008115075871753894,0.0010184736027554675,0.008115075871753894,-0.055317389590235556
111,0.49611251088417596,0.82628505186486,0.23923697342649064,0.00992225021768352,0.0165257010372972,0.00992225021768352,-0.05215260531470187
112,0.5854509446838554,0.9244607496767404,0.31683884719321753,0.011709018893677108,0.01848921499353481,0.011709018893677108,-0.0366322305613565
113,0.42377560452929985,0.23177217788270388,0.3762460148602077,0.008475512090585998,0.004635443557654078,0.008475512090585998,-0.02475079702795846
114,0.4079885686308431,0.6133363225487626,0.8239244080313088,0.008159771372616862,0.012266726450975252,0.008159771372616862,0.06478488160626177
115,0.17662439343938818,0.41965953457954086,0.8260376295337062,0.003532487868787764,0.008393190691590818,0.003532487868787764,0.06520752590674124
116,0.5126701841431514,0.6157034653029618,0.1847910840157302,0.010253403682863028,0.012314069306059237,0.010253403682863028,-0.06304178319685397
117,0.4851592917997578,0.30029837700657025,0.4708507022965097,0.009703185835995156,0.006005967540131405,0.009703185835995156,-0.005829859540698057
118,0.7882200175528843,0.4757316428421222,0.6192310810594426,0.015764400351057688,0.009514632856842445,0.015764400351057688,0.023846216211888517
119,0.4907648626210863,0.4020274665009803,0.22036649372421124,0.009815297252421726,0.008040549330019606,0.009815297252421726,-0.05592670125515775
120,0.5445042773483418,0.49223519218022205,0.7331358880012647,0.010890085546966837,0.009844703843604441,0.010890085546966837,0.04662717760025295
121,0.40222429601194565,0.04090740686628713,0.7208966794953282,0.008044485920238913,0.0008181481373257427,0.008044485920238913,0.04417933589906564
122,0.12707315021056964,0.1643264298401137,0.6213255419684257,0.002541463004211393,0.003286528596802274,0.002541463004211393,0.024265108393685144
123,0.29388554410733314,0.36981746367195556,0.001905050830301791,0.0058777108821466625,0.007396349273439112,0.0058777108821466625,-0.09961898983393964
124,0.7356444492801644,0.24879104701512267,0.5193047025767842,0.014712888985603287,0.004975820940302454,0.014712888985603287,0.003860940515356837
125,0.25725875214892124,0.4127872159691991,0.986909363860812,0.005145175042978425,0.008255744319383982,0.005145175042978425,0.0973818727721624
126,0.930520906465005,0.6786311160808393,0.41975730031968017,0.0186104181293001,0.013572622321616785,0.0186104181293001,-0.016048539936063966
127,0.6009661205264174,0.8546927540618607,0.636951680050609,0.012019322410528348,0.017093855081237216,0.012019322410528348,0.027390336010121797
128,0.7657391322915672,0.9086110346240264,0.32189346271435193,0.015314782645831344,0.018172220692480527,0.015314782645831344,-0.03562130745712962
129,0.1043698317294296,0.7364897412115935,0.7626821141536596,0.002087396634588592,0.01472979482423187,0.002087396634588592,0.05253642283073193
130,0.1825169803001544,0.00904122657887163,0.6408739428523778,0.003650339606003088,0.00018082453157743263,0.003650339606003088,0.02817478857047555
131,0.6697645379091733,0.7439157664031074,0.9128640837197716,0.013395290758183466,0.014878315328062148,0.013395290758183466,0.08257281674395432
132,0.5867900037336005,0.876988044336756,0.7885804850516421,0.01173580007467201,0.01753976088673512,0.01173580007467201,0.05771609701032843
133,0.5417473939669518,0.240130543390641,0.18250183944037424,0.010834947879339037,0.0048026108678128196,0.010834947879339037,-0.06349963211192515
134,0.08365570390753463,0.3793693240741708,0.7385080196582882,0.0016731140781506926,0.007587386481483416,0.0016731140781506926,0.047701603931657635
135,0.7286096692250146,0.8421286253747576,0.6120124567458085,0.014572193384500292,0.016842572507495154,0.014572193384500292,0.022402491349161703
136,0.8568911040673803,0.022881207886391808,0.7231156005225986,0.017137822081347606,0.00045762415772783617,0.017137822081347606,0.04462312010451972
137,0.6114279275034047,0.2756695149739036,0.6092036809019179,0.012228558550068094,0.005513390299478072,0.012228558550068094,0.021840736180383583
138,0.8813101793376649,0.4563391168054254,0.3998576120597015,0.0176262035867533,0.009126782336108507,0.0176262035867533,-0.0200284775880597
139,0.7923608497449702,0.2335769688965963,0.8121913083868619,0.015847216994899403,0.004671539377931926,0.015847216994899403,0.06243826167737239
140,0.4810459544211567,0.6748911884602843,0.4911132806908267,0.009620919088423134,0.013497823769205686,0.009620919088423134,-0.0017773438618346573
141,0.26822403868923594,0.09717977298658065,0.8039233250169252,0.005364480773784719,0.001943595459731613,0.005364480773784719,0.060784665003385044
142,0.9006190708912661,0.7565645612590877,0.022607509997905062,0.018012381417825324,0.015131291225181753,0.018012381417825324,-0.095478498000419
143,0.9795131300194235,0.4880666719511533,0.07888238337413234,0.019590262600388472,0.009761333439023065,0.019590262600388472,-0.08422352332517354
144,0.41252395463719893,0.5873255868410955,0.18763800795318764,0.008250479092743979,0.01174651173682191,0.008250479092743979,-0.06247239840936247
145,0.5413420370159053,0.14095491250398262,0.7705059240882601,0.010826840740318106,0.0028190982500796526,0.010826840740318106,0.054101184817652026
146,0.44280173941371104,0.5501481398940434,0.07737498423191358,0.00885603478827422,0.011002962797880869,0.00885603478827422,-0.08452500315361729
147,0.12298225119158901,0.5768245705695519,0.2708762693190173,0.00245964502383178,0.011536491411391039,0.00245964502383178,-0.04582474613619654
148,0.5800198764832712,0.16279385848596328,0.5891373247492808,0.011600397529665425,0.003255877169719266,0.011600397529665425,0.017827464949856164
149,0.45062525068140313,0.8262670742750834,0.9849985671088141,0.009012505013628063,0.01652534148550167,0.009012505013628063,0.09699971342176282
150,0.34089722634466324,0.49226441068416515,0.5895401273037751,0.0068179445268932645,0.009845288213683303,0.0068179445268932645,0.01790802546075503
151,0.5743276053578237,0.6083790614181968,0.344826965638352,0.011486552107156473,0.012167581228363936,0.011486552107156473,-0.031034606872329597
152,0.10964731109398396,0.35988641837461477,0.0017436605706054875,0.002192946221879679,0.007197728367492296,0.002192946221879679,-0.09965126788587891
153,0.3619052125054336,0.5087632455891274,0.45724240903405344,0.007238104250108672,0.010175264911782549,0.007238104250108672,-0.008551518193189311
154,0.723817203446686,0.13277120415483012,0.13290182343533652,0.01447634406893372,0.0026554240830966025,0.01447634406893372,-0.0734196353129327
155,0.7021027049043725,0.31170675263163594,0.1498256480145581,0.014042054098087451,0.006234135052632719,0.014042054098087451,-0.07003487039708838
156,0.5458077432838765,0.3379431627696966,0.05645234595716475,0.01091615486567753,0.006758863255393932,0.01091615486567753,-0.08870953080856706
157,0.5776699701190592,0.27728593879788244,0.383062265266375,0.011553399402381185,0.005545718775957649,0.011553399402381185,-0.023387546946725003
158,0.3910368811926266,0.7811025101886225,0.8707555291963965,0.007820737623852532,0.01562205020377245,0.007820737623852532,0.07415110583927931
159,0.8317231246442471,0.24794141352260812,0.7448827750329212,0.016634462492884944,0.004958828270452163,0.016634462492884944,0.048976555006584245
160,0.5332399066518049,0.6542850521794855,0.88891907414991,0.010664798133036097,0.01308570104358971,0.010664798133036097,0.077783814829982
161,0.07206168177769379,0.45476371867526744,0.47036749367935005,0.0014412336355538757,0.009095274373505349,0.0014412336355538757,-0.005926501264129991
162,0.6456171601802165,0.04878859125701518,0.04124037439165518,0.012912343203604331,0.0009757718251403036,0.012912343203604331,-0.09175192512166896
163,0.02232073063806639,0.3301064760813063,0.26030292606126626,0.0004464146127613278,0.006602129521626126,0.0004464146127613278,-0.04793941478774675
164,0.7134174021491146,0.5613372790841986,0.6508837128635429,0.014268348042982293,0.011226745581683973,0.014268348042982293,0.03017674257270857
165,0.24093760569939593,0.8656384144697773,0.02048627011230464,0.004818752113987919,0.017312768289395545,0.004818752113987919,-0.09590274597753908
166,0.224471896478333,0.30893949264413323,0.06076997948103402,0.0044894379295666595,0.006178789852882664,0.0044894379295666595,-0.0878460041037932
167,0.5229895445997162,0.6353606733890619,0.3124474516689064,0.010459790891994326,0.012707213467781238,0.010459790891994326,-0.037510509666218717
168,0.814761169405923,0.05404761717234219,0.6798993241506667,0.016295223388118462,0.0010809523434468437,0.016295223388118462,0.03597986483013334
169,0.8380922600328581,0.045470922495405075,0.49271820417956025,0.016761845200657162,0.0009094184499081015,0.016761845200657162,-0.0014563591640879504
170,0.37140422350702806,0.48583417397637774,0.2347586471654569,0.007428084470140562,0.009716683479527555,0.007428084470140562,-0.05304827056690862
171,0.2952234589564583,0.1688230229857718,0.6317829979335874,0.005904469179129166,0.003376460459715436,0.005904469179129166,0.026356599586717478
172,0.659999277384321,0.23012318845685453,0.2866625330487955,0.01319998554768642,0.004602463769137091,0.01319998554768642,-0.042667493390240896
173,0.7536491354899069,0.7364670159579472,0.8206925657780467,0.015072982709798137,0.014729340319158943,0.015072982709798137,0.06413851315560935
174,0.737885355695052,0.2994794954645996,0.9333745598996892,0.01475770711390104,0.005989589909291992,0.01475770711390104,0.08667491197993785
175,0.012718779027159677,0.9033471457417664,0.548085509252877,0.00025437558054319353,0.018066942914835328,0.00025437558054319353,0.009617101850575405
176,0.2648465159380571,0.6747360625941382,0.22033068924365828,0.005296930318761142,0.013494721251882764,0.005296930318761142,-0.055933862151268346
177,0.42615850455502036,0.09970607387824104,0.1948792532203132,0.008523170091100407,0.0019941214775648208,0.008523170091100407,-0.06102414935593736
178,0.22914947817020337,0.4645369841894993,0.9603073683181004,0.004582989563404067,0.009290739683789986,0.004582989563404067,0.09206147366362008
179,0.06762743325530485,0.47288034241671606,0.9245748490646677,0.001352548665106097,0.009457606848334322,0.001352548665106097,0.08491496981293355
180,0.8695901907627186,0.1121095695567158,0.4381935732648923,0.017391803815254372,0.002242191391134316,0.017391803815254372,-0.012361285347021545
181,0.17524412375036302,0.313596659894794,0.4210315100699462,0.0035048824750072605,0.006271933197895881,0.0035048824750072605,-0.015793697986010758
182,0.198911405809016,0.5982422492295684,0.7896876512041984,0.00397822811618032,0.011964844984591367,0.00397822811618032,0.057937530240839676
183,0.9653772435868065,0.15683216077649764,0.6009376924797653,0.01930754487173613,0.003136643215529953,0.01930754487173613,0.02018753849595305
184,0.36208499113491865,0.3503209288332012,0.6465231779144835,0.007241699822698373,0.007006418576664024,0.007241699822698373,0.029304635582896713
185,0.9533899306802819,0.8958576567033294,0.46858785207577647,0.01906779861360564,0.01791715313406659,0.01906779861360564,-0.0062824295848447065
186,0.3895365941463569,0.48687310653522964,0.480081166400397,0.007790731882927138,0.009737462130704594,0.007790731882927138,-0.003983766719920601
187,0.20658083580607478,0.4096069786772769,0.35149021734871955,0.004131616716121496,0.008192139573545539,0.004131616716121496,-0.02970195653025609
188,0.03821181970010601,0.4848675219973514,0.3706299713189666,0.0007642363940021202,0.009697350439947029,0.0007642363940021202,-0.025874005736206684
189,0.9086541009539892,0.08900015174845766,0.9939586983083264,0.018173082019079786,0.001780003034969153,0.018173082019079786,0.09879173966166528
190,0.885340407962952,0.037812809982746054,0.6488401193681579,0.01770680815925904,0.0007562561996549211,0.01770680815925904,0.029768023873631578
191,0.9554768904237473,0.4141314621202651,0.17386339665143513,0.019109537808474946,0.008282629242405302,0.019109537808474946,-0.06522732066971297
192,0.03866187284292011,0.9301804176453359,0.9453818583070408,0.0007732374568584022,0.01860360835290672,0.0007732374568584022,0.08907637166140817
193,0.65890536140735,0.4603143207959285,0.3348603919127059,0.013178107228147001,0.00920628641591857,0.013178107228147001,-0.03302792161745882
194,0.8005186740962784,0.8968226579139036,0.8158920547011802,0.01601037348192557,0.017936453158278073,0.01601037348192557,0.06317841094023605
195,0.7258028120257815,0.1491076610088835,0.31246857926676896,0.01451605624051563,0.0029821532201776703,0.01451605624051563,-0.03750628414664621
196,0.8952894591606907,0.38500459027553646,0.4261953944566007,0.017905789183213814,0.007700091805510729,0.017905789183213814,-0.01476092110867986
197,0.7953502768571103,0.9986067196789092,0.6961467513955228,0.015907005537142208,0.019972134393578186,0.015907005537142208,0.03922935027910457
198,0.2378954686424527,0.8311505275738158,0.3109008244405562,0.004757909372849054,0.016623010551476317,0.004757909372849054,-0.03781983511188876
199,0.6032900450679164,0.6162030573186158,0.11733555473860391,0.012065800901358328,0.012324061146372316,0.012065800901358328,-0.07653288905227923
200,0.2895513931276483,0.9454720974869777,0.00572595051002156,0.005791027862552966,0.018909441949739553,0.005791027862552966,-0.0988548098979957
201,0.9286775968297958,0.32765254917686015,0.44844057382557334,0.018573551936595916,0.0065530509835372034,0.018573551936595916,-0.010311885234885333
202,0.2744689182842338,0.7639128135925444,0.5717276327308705,0.005489378365684677,0.015278256271850888,0.005489378365684677,0.014345526546174093
203,0.9286903424358641,0.8101992736259244,0.45749081838145844,0.018573806848717282,0.016203985472518487,0.018573806848717282,-0.008501836323708312
204,0.12399097153989547,0.4771884116142965,0.40808527841976505,0.0024798194307979094,0.00954376823228593,0.0024798194307979094,-0.01838294431604699
205,0.5911665970715969,0.9706751917397252,0.6321270498207467,0.011823331941431939,0.019413503834794503,0.011823331941431939,0.02642540996414935
206,0.9887097894533582,0.03602440377131089,0.003920816622388301,0.019774195789067164,0.0007204880754262177,0.019774195789067164,-0.09921583667552235
207,0.279374936184965,0.22693075376384597,0.14600782432990833,0.0055874987236993,0.004538615075276919,0.0055874987236993,-0.07079843513401833
208,0.801878328725711,0.06988979488264402,0.9579992994388062,0.01603756657451422,0.0013977958976528805,0.01603756657451422,0.09159985988776126
209,0.596752251679282,0.6050595732707793,0.6384873127626635,0.011935045033585641,0.012101191465415587,0.011935045033585641,0.027697462552532692
210,0.5718290454411484,0.5769934529465224,0.0908862204074754,0.011436580908822968,0.011539869058930449,0.011436580908822968,-0.08182275591850492
211,0.31954771180338426,0.6955784866703454,0.3294922989559166,0.006390954236067685,0.013911569733406908,0.006390954236067685,-0.034101540208816686
